frame_nmr,car_id,car_bbox,car_class,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
854,228,434.034423828125 1055.449951171875 954.9915771484375 1434.809326171875,car,620.5479736328125 1344.4560546875 752.0548095703125 1386.44580078125,0.8719103932380676,LN15ZZC,0.7329401578549983
855,228,429.9688720703125 1063.369384765625 954.5458374023438 1434.552001953125,car,615.0664672851562 1346.9869384765625 750.1278686523438 1391.4964599609375,0.8647024035453796,LNSZZC,0.4760778782845597
856,228,427.6631164550781 1064.6817626953125 954.5436401367188 1434.0548095703125,car,617.46435546875 1351.22265625 747.0625 1395.05615234375,0.8572521805763245,LNSZZC,0.8220278100838468
857,228,424.73828125 1074.30224609375 951.9765625 1434.586181640625,car,615.192138671875 1357.3994140625 748.08544921875 1401.00732421875,0.8384904265403748,LN15ZZC,0.9410986390814522
858,228,421.7046813964844 1079.08203125 952.2777709960938 1434.4061279296875,car,608.894775390625 1366.612060546875 747.1566162109375 1407.509521484375,0.7980033755302429,LNSZZC,0.7345559429685259
859,228,419.6700439453125 1084.253662109375 951.1417236328125 1434.281494140625,car,610.0379638671875 1371.1474609375 743.3521728515625 1407.727783203125,0.5562381148338318,LN15ZZC,0.6817561789581446
860,228,414.615478515625 1088.4852294921875 949.6599731445312 1434.2406005859375,car,605.3662109375 1374.17138671875 742.3759765625 1418.39501953125,0.8673133850097656,LN15ZZC,0.36335583686558937
861,228,411.0935363769531 1090.5008544921875 947.28271484375 1434.634521484375,car,592.391845703125 1378.237548828125 739.22607421875 1425.984619140625,0.8235401511192322,LNSZZC,0.7802448841400295
862,228,408.3292541503906 1091.713134765625 946.6735229492188 1434.6739501953125,car,592.9441528320312 1382.2657470703125 737.8204956054688 1429.5098876953125,0.8190755248069763,LNSZZC,0.8163475703330761
898,271,1408.5352783203125 626.0079345703125 1817.9759521484375 1007.9976806640625,car,1559.132080078125 900.30322265625 1665.454833984375 940.1259765625,0.39433521032333374,EOGVTS,0.04849012223178368
750,294,1517.6058349609375 829.3236083984375 1898.305419921875 1145.3060302734375,car,1650.93310546875 1032.5543212890625 1795.97412109375 1076.3509521484375,0.552287220954895,GJOGED,0.25197427459789995
751,294,1517.720703125 830.0364990234375 1898.7388916015625 1147.3056640625,car,1649.73388671875 1033.56591796875 1768.96142578125 1079.85791015625,0.5767477750778198,GU06EED,0.22199685822654164
752,294,1518.39111328125 832.2914123535156 1899.8798217773438 1150.4427490234375,0,1649.4549560546875 1034.8458251953125 1788.6849365234375 1083.9749755859375,0,0,0
753,294,1519.0615234375 834.5463256835938 1901.020751953125 1153.579833984375,car,1649.176025390625 1036.125732421875 1808.408447265625 1088.092041015625,0.38225680589675903,@JD6ERD,0.12970057909524202
754,294,1519.3045654296875 837.3422241210938 1900.81640625 1155.02490234375,car,1649.863037109375 1039.837890625 1785.614990234375 1088.36181640625,0.41151612997055054,GUD6EPD,0.3500313089461326
755,294,1519.4620361328125 839.4262084960938 1901.8468017578125 1159.009521484375,car,1650.287109375 1047.4224853515625 1768.26953125 1090.9390869140625,0.3735003173351288,0D6EPD,0.09304254217369926
756,294,1519.5019287109376 841.5966674804688 1902.8125244140624 1162.2611328125,0,1650.993310546875 1049.746337890625 1780.39814453125 1094.11611328125,0,0,0
757,294,1519.5418212890625 843.7671264648437 1903.7782470703125 1165.512744140625,0,1651.69951171875 1052.0701904296875 1792.5267578125 1097.2931396484375,0,0,0
758,294,1519.5817138671875 845.9375854492188 1904.7439697265625 1168.76435546875,0,1652.405712890625 1054.39404296875 1804.65537109375 1100.470166015625,0,0,0
759,294,1519.6216064453124 848.1080444335937 1905.7096923828126 1172.015966796875,0,1653.1119140625 1056.7178955078125 1816.783984375 1103.6471923828126,0,0,0
760,294,1519.6614990234375 850.2785034179688 1906.6754150390625 1175.267578125,car,1653.818115234375 1059.041748046875 1828.91259765625 1106.82421875,0.42803454399108887,WO6EPD,0.08878027094940676
761,294,1520.587890625 852.3809204101562 1908.831787109375 1178.8660888671875,car,1656.5736083984375 1062.406494140625 1809.3614501953125 1111.474365234375,0.4069366455078125,DJOBEPD,0.31178257843701135
762,294,1520.7033447265626 854.833251953125 1909.8761474609375 1181.5740966796875,0,1657.050439453125 1065.666015625 1803.253955078125 1113.141796875,0,0,0
763,294,1520.818798828125 857.2855834960938 1910.9205078125 1184.2821044921875,0,1657.5272705078125 1068.925537109375 1797.1464599609376 1114.809228515625,0,0,0
764,294,1520.9342529296875 859.7379150390625 1911.9648681640624 1186.9901123046875,0,1658.0041015625 1072.18505859375 1791.03896484375 1116.47666015625,0,0,0
765,294,1521.04970703125 862.1902465820312 1913.009228515625 1189.6981201171875,0,1658.4809326171876 1075.444580078125 1784.9314697265625 1118.144091796875,0,0,0
766,294,1521.1651611328125 864.642578125 1914.0535888671875 1192.4061279296875,car,1658.957763671875 1078.7041015625 1778.823974609375 1119.8115234375,0.35071861743927,DUDSEP0,0.04928978355893578
767,294,1521.32216796875 867.30087890625 1915.198388671875 1196.2654052734374,0,1659.310693359375 1081.1205078125 1792.631201171875 1124.36689453125,0,0,0
768,294,1521.4791748046875 869.9591796875 1916.3431884765625 1200.1246826171875,0,1659.663623046875 1083.5369140625 1806.438427734375 1128.922265625,0,0,0
769,294,1521.636181640625 872.61748046875 1917.48798828125 1203.9839599609375,0,1660.016552734375 1085.9533203125 1820.245654296875 1133.47763671875,0,0,0
770,294,1521.7931884765626 875.27578125 1918.6327880859376 1207.8432373046876,0,1660.369482421875 1088.3697265625 1834.052880859375 1138.0330078125,0,0,0
771,294,1521.9501953125 877.93408203125 1919.777587890625 1211.7025146484375,car,1660.722412109375 1090.7861328125 1847.860107421875 1142.58837890625,0.3296033442020416,LJOBEPD,0.34953568576603705
772,294,1522.1549072265625 879.8560791015625 1920.7003173828125 1213.865966796875,car,1671.3380126953125 1096.67041015625 1790.1265869140625 1141.96630859375,0.41921567916870117,DJ06EPD,0.14286525611110815
773,294,1522.299072265625 882.0650227864584 1921.3197428385417 1217.4676513671875,0,1669.2959798177083 1098.6278483072917 1803.536865234375 1145.9624837239583,0,0,0
774,294,1522.4432373046875 884.2739664713541 1921.9391682942708 1221.0693359375,0,1667.2539469401042 1100.5852864583333 1816.9471435546875 1149.9586588541667,0,0,0
775,294,1522.58740234375 886.48291015625 1922.55859375 1224.6710205078125,car,1665.2119140625 1102.542724609375 1830.357421875 1153.954833984375,0.3480580151081085,6J6EPD,0.261205686164563
776,294,1522.672119140625 888.7667846679688 1925.0771484375 1228.742919921875,car,1664.321533203125 1111.3009033203125 1796.566650390625 1159.4466552734375,0.28484418988227844,GJ05EPD,0.13293451384110727
777,294,1522.5624186197917 891.5011800130209 1927.1392822265625 1232.69921875,0,1665.8130696614583 1114.3975423177083 1798.39990234375 1162.3749186197917,0,0,0
778,294,1522.4527180989583 894.2355753580729 1929.201416015625 1236.655517578125,0,1667.3046061197917 1117.4941813151042 1800.233154296875 1165.3031819661458,0,0,0
779,294,1522.343017578125 896.969970703125 1931.2635498046875 1240.61181640625,car,1668.796142578125 1120.5908203125 1802.06640625 1168.2314453125,0.4775802791118622,DJOBEFD,0.20248757070065887
780,294,1522.7320556640625 900.97802734375 1931.416015625 1246.000732421875,car,1667.26025390625 1124.6104736328125 1795.04736328125 1172.8775634765625,0.6003146767616272,GJ06EFD,0.30378650283992786
781,294,1523.0577392578125 902.492431640625 1931.902099609375 1247.8394775390625,car,1664.72314453125 1125.548095703125 1801.384765625 1177.264404296875,0.7128676176071167,GJOBEFD,0.14394982646660925
782,294,1523.2137451171875 906.969482421875 1933.692138671875 1252.16748046875,car,1667.37255859375 1130.737548828125 1793.9931640625 1179.747802734375,0.4383576810359955,GJ06EFD,0.1493748921008854
783,294,1522.840087890625 910.6238403320312 1934.4141845703125 1256.24365234375,car,1672.671142578125 1131.978271484375 1809.844970703125 1184.615234375,0.34032711386680603,GJ06TRD,0.07958696771205707
784,294,1523.190185546875 913.0045166015625 1934.9207763671875 1258.919189453125,car,1664.4931640625 1132.499755859375 1849.67724609375 1184.815673828125,0.4226352572441101,GOGEPW,0.03237714697065067
785,294,1523.130879720052 916.2229919433594 1936.475606282552 1262.7581990559895,0,1666.6258544921875 1136.8789469401042 1842.1313883463542 1188.1400960286458,0,0,0
786,294,1523.0715738932292 919.4414672851562 1938.0304361979167 1266.5972086588542,0,1668.758544921875 1141.2581380208333 1834.5855305989583 1191.4645182291667,0,0,0
787,294,1523.0122680664062 922.6599426269531 1939.5852661132812 1270.4362182617188,0,1670.8912353515625 1145.6373291015625 1827.0396728515625 1194.7889404296875,0,0,0
788,294,1522.9529622395833 925.87841796875 1941.1400960286458 1274.2752278645833,0,1673.02392578125 1150.0165201822917 1819.4938151041667 1198.1133626302083,0,0,0
789,294,1522.8936564127605 929.0968933105469 1942.6949259440105 1278.114237467448,0,1675.1566162109375 1154.3957112630208 1811.9479573567708 1201.4377848307292,0,0,0
790,294,1522.8343505859375 932.3153686523438 1944.249755859375 1281.9532470703125,car,1677.289306640625 1158.77490234375 1804.402099609375 1204.76220703125,0.40569356083869934,DJOBEPD,0.13726310829351404
791,294,1522.8692626953125 936.42578125 1944.603515625 1286.785400390625,car,1679.5042724609375 1163.984375 1801.9671630859375 1210.91943359375,0.43464651703834534,DJOBEFD,0.1885257108543788
792,294,1522.817138671875 939.6154174804688 1944.8619384765625 1292.341552734375,car,1673.908935546875 1166.265380859375 1806.831298828125 1215.977294921875,0.35695675015449524,DJ6EFD,0.2030332951504845
793,294,1522.793212890625 942.1920166015625 1945.4093017578125 1295.303466796875,car,1675.005126953125 1171.83740234375 1800.270751953125 1217.76123046875,0.5681865811347961,DJ06EPD,0.2843581571129685
794,294,1523.16162109375 946.69091796875 1947.00146484375 1300.5235595703125,car,1676.5162353515625 1179.3411865234375 1804.0203857421875 1220.1724853515625,0.27511483430862427,GJ06EFD,0.28024394564909594
795,294,1523.1228637695312 950.0602416992188 1948.6774291992188 1304.4236450195312,0,1678.2282104492188 1180.9542846679688 1807.7493286132812 1225.7395629882812,0,0,0
796,294,1523.0841064453125 953.4295654296875 1950.3533935546875 1308.32373046875,car,1679.940185546875 1182.5673828125 1811.478271484375 1231.306640625,0.44059762358665466,6JDBEP,0.3398358403503345
797,294,1522.6485595703125 956.2255859375 1952.1922607421875 1312.0501708984375,car,1679.2301025390625 1183.8651123046875 1808.0528564453125 1234.9525146484375,0.6917069554328918,DJ06EPD,0.15752102113958935
798,294,1523.153076171875 960.24462890625 1953.1583251953125 1315.83447265625,car,1678.97900390625 1191.5274658203125 1807.06396484375 1238.2615966796875,0.6375874280929565,GJ06EPD,0.18809439446492326
799,294,1523.334716796875 961.8319702148438 1952.7513427734375 1317.9593505859375,car,1679.9710693359375 1191.3984375 1811.4212646484375 1245.72607421875,0.6218396425247192,GJ06EPD,0.2127538812749589
800,294,1522.834716796875 965.0746459960938 1952.63232421875 1323.6396484375,car,1677.712646484375 1195.2427978515625 1814.504150390625 1248.8543701171875,0.5746127367019653,6JOBEPD,0.1153141287605467
801,294,1522.7064208984375 968.4785766601562 1952.8765869140625 1329.69580078125,car,1675.9798583984375 1202.173095703125 1805.9984130859375 1251.121826171875,0.3948109745979309,GJ06EPD,0.42173545765859005
802,294,1522.6121826171875 970.5717163085938 1952.9849853515625 1333.470947265625,car,1675.83349609375 1206.201416015625 1812.156005859375 1253.692138671875,0.2562050521373749,DJOBERD,0.10900364216230221
803,294,1522.5088704427083 974.4281819661459 1954.2100423177083 1337.4213460286458,0,1677.0213216145833 1209.59130859375 1811.5400390625 1257.337646484375,0,0,0
804,294,1522.4055582682292 978.2846476236979 1955.4350992838542 1341.3717447916667,0,1678.2091471354167 1212.981201171875 1810.924072265625 1260.983154296875,0,0,0
805,294,1522.30224609375 982.14111328125 1956.66015625 1345.3221435546875,car,1679.39697265625 1216.37109375 1810.30810546875 1264.628662109375,0.3396850526332855,GJDGEFD,0.17499803599403263
806,294,1522.20068359375 985.02490234375 1959.144775390625 1350.218994140625,car,1679.384765625 1221.91162109375 1809.6396484375 1270.8681640625,0.4924377501010895,DJ06EPD,0.12386630811347511
807,294,1522.4187622070312 988.9444885253906 1960.7515258789062 1354.5216674804688,0,1678.71435546875 1224.2628173828125 1812.7509765625 1275.4871826171875,0,0,0
808,294,1522.6368408203125 992.8640747070312 1962.3582763671875 1358.8243408203125,car,1678.0439453125 1226.614013671875 1815.8623046875 1280.106201171875,0.3785271942615509,GJ06EFD,0.40816263817019544
809,294,1522.529052734375 996.6447143554688 1963.251953125 1364.19091796875,car,1677.2469482421875 1235.244140625 1812.3067626953125 1288.51953125,0.5032671689987183,GJ06EFD,0.577060914789142
810,294,1522.53515625 1000.3090209960938 1965.076416015625 1369.635986328125,car,1678.40576171875 1240.93408203125 1808.989990234375 1290.77783203125,0.518840491771698,GJ06EFD,0.6362298564154049
811,294,1523.3740234375 1001.9064331054688 1965.920654296875 1372.5267333984375,car,1679.195556640625 1241.724365234375 1813.048095703125 1296.389892578125,0.5121134519577026,GJDGEFD,0.3560482009591414
812,294,1522.836181640625 1006.641357421875 1966.2138671875 1378.19677734375,car,1679.397216796875 1246.8134765625 1817.090087890625 1297.7119140625,0.793412983417511,GJ06EPD,0.5847787056510696
813,294,1522.49072265625 1011.3388061523438 1967.7100830078125 1382.05322265625,car,1683.4078369140625 1248.29052734375 1816.9156494140625 1300.70849609375,0.716691792011261,GJ06EPD,0.3774901197452618
814,294,1522.507568359375 1014.264892578125 1968.513671875 1385.17138671875,car,1682.8250732421875 1254.8394775390625 1815.0047607421875 1308.3773193359375,0.5154470801353455,GJ06EPD,0.45091450968538427
815,294,1522.683349609375 1018.1234130859375 1969.8623046875 1390.380126953125,car,1680.899169921875 1257.6201171875 1819.561767578125 1312.1728515625,0.6233810782432556,GJOGEEPD,0.669910774271544
816,294,1522.6653442382812 1021.7713012695312 1971.7593994140625 1395.4014892578125,0,1680.76171875 1262.8154296875 1819.9901123046875 1315.695068359375,0,0,0
817,294,1522.6473388671875 1025.419189453125 1973.656494140625 1400.4228515625,0,1680.624267578125 1268.0107421875 1820.41845703125 1319.21728515625,0,0,0
818,294,1522.6293334960938 1029.0670776367188 1975.5535888671875 1405.4442138671875,0,1680.48681640625 1273.2060546875 1820.8468017578125 1322.739501953125,0,0,0
819,294,1522.611328125 1032.7149658203125 1977.45068359375 1410.465576171875,car,1680.349365234375 1278.4013671875 1821.275146484375 1326.26171875,0.5182616114616394,GJ06EPD,0.5695573740645835
820,294,1522.868896484375 1034.935302734375 1978.1533203125 1412.9970703125,car,1685.335693359375 1280.517822265625 1820.138916015625 1330.572509765625,0.5142688751220703,GJ06EPD,0.2926026141581936
821,294,1522.8505859375 1040.0589599609375 1980.142333984375 1417.9390869140625,car,1681.51953125 1288.251220703125 1826.16455078125 1341.958251953125,0.3303639888763428,GJ06EPD,0.25542436770154625
822,294,1522.2886962890625 1044.1214599609375 1981.299560546875 1423.194580078125,car,1684.437744140625 1292.05712890625 1829.82763671875 1344.82958984375,0.6240628361701965,GJ06EPD,0.20216614828604576
823,294,1522.2386474609375 1046.70458984375 1981.14892578125 1425.7923583984375,car,1684.518798828125 1295.3577880859375 1827.96435546875 1347.9857177734375,0.6671821475028992,GJ06EPD,0.23064851937909422
824,294,1522.3624674479167 1050.90234375 1982.6035563151042 1428.2483723958333,0,1685.6466064453125 1300.19384765625 1829.5794677734375 1351.2599283854167,0,0,0
825,294,1522.4862874348958 1055.10009765625 1984.0581868489583 1430.7043863932292,0,1686.7744140625 1305.0299072265625 1831.194580078125 1354.5341389973958,0,0,0
826,294,1522.610107421875 1059.2978515625 1985.5128173828125 1433.160400390625,car,1687.9022216796875 1309.865966796875 1832.8096923828125 1357.808349609375,0.6871261596679688,DJ06EFW,0.2740944903669891
827,294,1522.87255859375 1062.5269775390625 1987.8643798828125 1433.798095703125,car,1690.431640625 1314.2835693359375 1827.7490234375 1363.3489990234375,0.8570392727851868,OJ06EPD,0.3373351244975136
828,294,1522.7321166992188 1065.8807373046875 1989.3667602539062 1433.5311889648438,0,1692.0174560546875 1318.9962158203125 1830.32177734375 1369.7269287109375,0,0,0
829,294,1522.5916748046875 1069.2344970703125 1990.869140625 1433.2642822265625,car,1693.603271484375 1323.7088623046875 1832.89453125 1376.1048583984375,0.3412941098213196,OJ06EPD,0.2244090821619997
830,294,1522.7716796875 1073.4115600585938 1992.402099609375 1433.3663696289063,0,1693.6763916015625 1328.7592163085938 1833.627392578125 1380.7628295898437,0,0,0
831,294,1522.9516845703124 1077.588623046875 1993.93505859375 1433.46845703125,0,1693.74951171875 1333.8095703125 1834.36025390625 1385.42080078125,0,0,0
832,294,1523.131689453125 1081.7656860351562 1995.468017578125 1433.5705444335938,0,1693.8226318359375 1338.8599243164062 1835.093115234375 1390.0787719726563,0,0,0
833,294,1523.3116943359375 1085.9427490234375 1997.0009765625 1433.6726318359374,0,1693.895751953125 1343.9102783203125 1835.8259765625 1394.7367431640625,0,0,0
834,294,1523.49169921875 1090.1198120117188 1998.533935546875 1433.7747192382812,0,1693.9688720703125 1348.9606323242188 1836.558837890625 1399.3947143554688,0,0,0
835,294,1523.6717041015625 1094.296875 2000.06689453125 1433.876806640625,0,1694.0419921875 1354.010986328125 1837.29169921875 1404.052685546875,0,0,0
836,294,1523.851708984375 1098.4739379882812 2001.599853515625 1433.9788940429687,0,1694.1151123046875 1359.0613403320312 1838.024560546875 1408.7106567382812,0,0,0
837,294,1524.0317138671876 1102.6510009765625 2003.1328125 1434.0809814453125,0,1694.188232421875 1364.1116943359375 1838.757421875 1413.3686279296876,0,0,0
838,294,1524.21171875 1106.8280639648438 2004.665771484375 1434.1830688476562,0,1694.2613525390625 1369.1620483398438 1839.490283203125 1418.0265991210938,0,0,0
839,294,1524.3917236328125 1111.005126953125 2006.19873046875 1434.28515625,car,1694.33447265625 1374.21240234375 1840.22314453125 1422.6845703125,0.45897313952445984,OJ06EPD,0.17276140588590064
840,294,1524.365478515625 1115.4669189453125 2009.165771484375 1434.3489990234375,car,1696.4649658203125 1377.744873046875 1852.7169189453125 1428.45703125,0.274921178817749,DJ06EPD,0.23364982092632874
849,462,1526.4456787109375 845.7263793945312 1928.15087890625 1153.1610107421875,car,1671.702392578125 1061.2579345703125 1782.165283203125 1092.4683837890625,0.2699001729488373,DAOTLI,0.391816896375612
850,462,1526.34521484375 846.8046264648438 1928.539306640625 1153.702880859375,car,1671.1796875 1057.93798828125 1781.08447265625 1093.7255859375,0.427970290184021,DA07CLX,0.22709549421156822
851,462,1526.2889404296875 849.0424194335938 1929.855224609375 1157.5469360351562,0,1671.720458984375 1061.40478515625 1782.4998779296875 1096.507080078125,0,0,0
852,462,1526.232666015625 851.2802124023438 1931.171142578125 1161.3909912109375,car,1672.26123046875 1064.87158203125 1783.915283203125 1099.28857421875,0.47606855630874634,DAOZCLY,0.21293484299574253
853,462,1527.033203125 852.9724731445312 1931.5509033203125 1162.888427734375,car,1665.44580078125 1062.794921875 1784.67333984375 1106.38037109375,0.615356981754303,DAOTCLZ,0.2801132664037236
854,462,1526.8372802734375 856.484619140625 1932.47607421875 1167.045654296875,car,1666.0538330078125 1065.951904296875 1787.8931884765625 1105.16015625,0.46612825989723206,WA07CLX,0.1128222422405543
855,462,1526.7578125 858.4701538085938 1933.5792236328125 1170.4636840820312,0,1670.1939086914062 1066.9852294921875 1787.9868774414062 1103.065673828125,0,0,0
856,462,1526.6783447265625 860.4556884765625 1934.682373046875 1173.8817138671875,car,1674.333984375 1068.0185546875 1788.08056640625 1100.97119140625,0.3897877037525177,MAN7TN,0.06076134912470771
857,462,1526.8399963378906 863.1531066894531 1935.687255859375 1177.2875061035156,0,1675.2981567382812 1074.248291015625 1788.3133544921875 1106.949951171875,0,0,0
858,462,1527.0016479492188 865.8505249023438 1936.692138671875 1180.6932983398438,0,1676.2623291015625 1080.47802734375 1788.546142578125 1112.9287109375,0,0,0
859,462,1527.1632995605469 868.5479431152344 1937.697021484375 1184.0990905761719,0,1677.2265014648438 1086.707763671875 1788.7789306640625 1118.907470703125,0,0,0
860,462,1527.324951171875 871.245361328125 1938.701904296875 1187.5048828125,car,1678.190673828125 1092.9375 1789.01171875 1124.88623046875,0.25465893745422363,DA07CLX,0.23698568199664377
861,462,1527.517578125 873.4920654296875 1940.6126708984375 1190.1197509765625,car,1677.996826171875 1092.8524169921875 1789.145263671875 1124.8392333984375,0.4243938624858856,DA07CLX,0.26092708931839526
862,462,1527.4216918945312 875.5443420410156 1941.5758666992188 1192.9646606445312,0,1674.011474609375 1093.3552856445312 1790.67041015625 1131.5588989257812,0,0,0
863,462,1527.3258056640625 877.5966186523438 1942.5390625 1195.8095703125,car,1670.026123046875 1093.858154296875 1792.195556640625 1138.278564453125,0.5668001770973206,DA07CLX,0.1743677902858026
864,462,1526.8294677734375 881.062744140625 1943.550537109375 1200.2025146484375,car,1675.9083251953125 1093.581787109375 1794.5306396484375 1135.019775390625,0.6644102931022644,DA07CLX,0.5479122521494273
865,462,1526.9784545898438 884.3789978027344 1944.7194213867188 1204.3515014648438,0,1676.8204956054688 1094.7266845703125 1794.6223754882812 1131.9796142578125,0,0,0
866,462,1527.12744140625 887.6952514648438 1945.8883056640625 1208.50048828125,car,1677.732666015625 1095.87158203125 1794.714111328125 1128.939453125,0.6049350500106812,T7T77,0.10040961497105348
867,462,1527.1385498046875 890.3475748697916 1947.1080322265625 1212.1878255208333,0,1678.2745768229167 1101.3839518229167 1795.5543619791667 1135.9728190104167,0,0,0
868,462,1527.149658203125 892.9998982747396 1948.3277587890625 1215.8751627604167,0,1678.8164876302083 1106.8963216145833 1796.3946126302083 1143.0061848958333,0,0,0
869,462,1527.1607666015625 895.6522216796875 1949.5474853515625 1219.5625,car,1679.3583984375 1112.40869140625 1797.23486328125 1150.03955078125,0.366984486579895,WA07CLX,0.3436844614966214
870,462,1528.1168212890625 899.045166015625 1950.6875 1223.0872802734375,car,1677.516845703125 1119.47998046875 1799.330810546875 1156.85009765625,0.5200303196907043,WAD7CLX,0.10065289784449696
871,462,1528.5457763671875 900.195068359375 1952.0052490234375 1224.8544921875,car,1679.66748046875 1121.760498046875 1800.271484375 1157.465576171875,0.6119246482849121,DAOCLX,0.6954229971069532
872,462,1529.0347900390625 902.6831665039062 1953.8229064941406 1229.3247375488281,0,1681.4923706054688 1124.3783569335938 1801.6329956054688 1159.5396118164062,0,0,0
873,462,1529.5238037109375 905.1712646484375 1955.6405639648438 1233.7949829101562,0,1683.3172607421875 1126.9962158203125 1802.9945068359375 1161.6136474609375,0,0,0
874,462,1530.0128173828125 907.6593627929688 1957.4582214355469 1238.2652282714844,0,1685.1421508789062 1129.6140747070312 1804.3560180664062 1163.6876831054688,0,0,0
875,462,1530.5018310546875 910.1474609375 1959.27587890625 1242.7354736328125,car,1686.967041015625 1132.23193359375 1805.717529296875 1165.76171875,0.3243042826652527,IA07CLR,0.06654115408932731
876,462,1530.6234436035156 912.9123077392578 1960.8203125 1246.2250366210938,0,1687.8683471679688 1136.9063415527344 1806.5298461914062 1171.2314758300781,0,0,0
877,462,1530.7450561523438 915.6771545410156 1962.36474609375 1249.714599609375,0,1688.7696533203125 1141.5807495117188 1807.3421630859375 1176.7012329101562,0,0,0
878,462,1530.8666687011719 918.4420013427734 1963.9091796875 1253.2041625976562,0,1689.6709594726562 1146.2551574707031 1808.1544799804688 1182.1709899902344,0,0,0
879,462,1530.98828125 921.2068481445312 1965.45361328125 1256.6937255859375,car,1690.572265625 1150.9295654296875 1808.966796875 1187.6407470703125,0.6527753472328186,AOJCLX,0.10366263355930487
880,462,1531.7718505859375 923.7505493164062 1965.8013916015625 1259.146484375,car,1685.83349609375 1151.7119140625 1809.076171875 1189.12060546875,0.7221140265464783,DOZCLX,0.3165448478030338
881,462,1532.3408203125 927.6553955078125 1966.7084350585938 1264.77294921875,0,1691.239501953125 1154.412841796875 1809.907470703125 1191.702392578125,0,0,0
882,462,1532.9097900390625 931.5602416992188 1967.615478515625 1270.3994140625,car,1696.6455078125 1157.11376953125 1810.73876953125 1194.2841796875,0.6996462345123291,DADZCLX,0.2516787954960219
883,462,1533.0350341796875 933.3130493164062 1969.2662353515625 1272.9947509765625,car,1694.1781005859375 1161.0140380859375 1813.1190185546875 1193.3551025390625,0.6295636296272278,MAN7CLY,0.07340497161863498
884,462,1532.9276123046875 937.0317993164062 1969.91650390625 1277.3489990234375,car,1693.87255859375 1162.4288330078125 1815.75927734375 1193.8604736328125,0.30739283561706543,ININTTT,0.0158144259469615
885,462,1533.7479248046875 940.5092976888021 1971.0957845052083 1280.81494140625,0,1694.149169921875 1170.1304524739583 1817.3846842447917 1203.195556640625,0,0,0
886,462,1534.5682373046875 943.9867960611979 1972.2750651041667 1284.2808837890625,0,1694.42578125 1177.8320719401042 1819.0100911458333 1212.5306396484375,0,0,0
887,462,1535.3885498046875 947.4642944335938 1973.454345703125 1287.746826171875,car,1694.702392578125 1185.53369140625 1820.635498046875 1221.86572265625,0.7057763338088989,DO7CLI,0.18505377159068212
888,462,1535.5638427734375 951.8646240234375 1975.8758544921875 1293.7672119140625,car,1694.197265625 1187.410888671875 1819.17236328125 1227.073486328125,0.6868448853492737,MOZCLX,0.17490061766133835
889,462,1535.505615234375 953.9472045898438 1977.704345703125 1297.4364013671875,car,1696.822265625 1188.806396484375 1821.05517578125 1228.436279296875,0.6646290421485901,MO?CLZ,0.11027617895701035
890,462,1536.154052734375 957.0074462890625 1980.157470703125 1301.7911376953125,car,1696.771240234375 1189.12158203125 1825.231689453125 1232.7578125,0.5987132787704468,DADZLX,0.3593154750634532
891,462,1536.623046875 960.9446411132812 1983.4375 1307.3052978515625,car,1695.822509765625 1192.52978515625 1826.384033203125 1235.947265625,0.8026164770126343,DNDTCLX,0.35387235817148394
892,462,1536.95751953125 962.5535278320312 1984.935302734375 1310.44970703125,car,1696.969970703125 1194.345947265625 1825.781005859375 1232.286376953125,0.8233149647712708,DN07CLX,0.2074570226132647
893,462,1537.2801513671875 966.0250244140625 1987.177490234375 1314.7933959960938,0,1696.2687377929688 1201.5145263671875 1828.6576538085938 1242.9100341796875,0,0,0
894,462,1537.602783203125 969.4965209960938 1989.419677734375 1319.1370849609375,car,1695.5675048828125 1208.68310546875 1831.5343017578125 1253.53369140625,0.478348046541214,WADZCLI,0.19100064193539573
895,462,1537.679931640625 971.2710571289062 1992.0140380859375 1322.283203125,car,1703.4326171875 1217.7578125 1826.8837890625 1252.234375,0.6267732381820679,DD7CLX,0.35212527651778047
896,462,1539.1976318359375 975.2335815429688 1995.1317138671875 1328.1123046875,car,1707.1328125 1216.6610107421875 1830.595703125 1255.5101318359375,0.8064483404159546,DDZCLX,0.3280756924711561
897,462,1539.56640625 978.4210815429688 1996.833740234375 1334.135498046875,car,1702.75927734375 1215.30810546875 1841.3251953125 1262.427734375,0.45243439078330994,DA03CLX,0.2596054825365976
898,462,1540.5262451171875 981.5654296875 1996.73779296875 1336.64697265625,car,1703.8583984375 1219.00732421875 1834.93359375 1261.35888671875,0.631771445274353,DAD7CLX,0.5901988330731885
899,462,1540.794677734375 984.436767578125 1997.9207763671875 1341.413818359375,car,1707.324462890625 1220.494140625 1838.805419921875 1261.078857421875,0.4623136818408966,AD7CLX,0.3821390974584719
538,481,1526.537841796875 824.5083618164062 1927.2757568359375 1133.603759765625,car,1670.9151611328125 1031.1246337890625 1793.8187255859375 1069.4588623046875,0.4385825991630554,EFODZT,0.18650602841733052
539,481,1526.605712890625 826.70849609375 1929.8551025390625 1136.1968994140625,car,1667.50146484375 1034.06201171875 1788.39453125 1070.931640625,0.5837698578834534,EFODZT,0.29501269213310866
540,481,1527.1566162109375 829.0443725585938 1930.2156982421875 1139.5648193359375,car,1666.5880126953125 1037.189697265625 1798.5804443359375 1073.366455078125,0.27460870146751404,EADDZT,0.16571307802175184
